,region,SMT,VCI,TCI,VHI,week,year,SMN
16946,Кіровоградська,271.8,55.83,60.62,58.22,45,1997,0.157
16947,Кіровоградська,267.81,48.58,64.02,56.3,46,1997,0.125
16948,Кіровоградська,264.13,41.97,66.49,54.23,47,1997,0.095
16949,Кіровоградська,261.13,40.7,68.23,54.46,48,1997,0.078
16950,Кіровоградська,258.95,41.39,68.78,55.09,49,1997,0.069
16951,Кіровоградська,257.79,43.0,64.79,53.89,50,1997,0.064
16952,Кіровоградська,258.04,51.01,55.22,53.12,51,1997,0.064
16953,Кіровоградська,259.77,59.64,44.13,51.88,52,1997,0.068
16954,Кіровоградська,261.74,65.89,35.78,50.83,01,1998,0.073
16955,Кіровоградська,264.52,73.51,27.19,50.35,02,1998,0.080
16956,Кіровоградська,266.62,79.38,21.17,50.28,03,1998,0.085
16957,Кіровоградська,268.36,80.75,17.48,49.11,04,1998,0.088
16958,Кіровоградська,269.86,77.47,17.68,47.57,05,1998,0.093
16959,Кіровоградська,270.29,70.33,21.69,46.01,06,1998,0.096
16960,Кіровоградська,270.79,64.99,24.47,44.73,07,1998,0.098
16961,Кіровоградська,272.02,59.68,26.5,43.09,08,1998,0.098
16962,Кіровоградська,272.19,52.38,33.31,42.85,09,1998,0.093
16963,Кіровоградська,271.83,45.03,41.79,43.41,10,1998,0.088
16964,Кіровоградська,271.57,38.74,48.16,43.45,11,1998,0.087
16965,Кіровоградська,272.37,33.99,55.85,44.92,12,1998,0.090
16966,Кіровоградська,274.58,32.33,60.66,46.49,13,1998,0.105
16967,Кіровоградська,277.09,31.77,67.55,49.66,14,1998,0.125
16968,Кіровоградська,280.18,36.43,72.34,54.38,15,1998,0.161
16969,Кіровоградська,282.59,42.74,79.1,60.92,16,1998,0.205
16970,Кіровоградська,284.73,48.19,83.94,66.07,17,1998,0.250
16971,Кіровоградська,286.36,51.63,86.53,69.08,18,1998,0.291
16972,Кіровоградська,287.7,54.07,86.97,70.52,19,1998,0.332
16973,Кіровоградська,289.28,54.95,84.52,69.74,20,1998,0.367
16974,Кіровоградська,290.9,54.98,78.83,66.9,21,1998,0.396
16975,Кіровоградська,291.5,52.23,77.94,65.08,22,1998,0.413
16976,Кіровоградська,292.25,52.38,74.17,63.27,23,1998,0.428
16977,Кіровоградська,292.95,53.94,70.57,62.26,24,1998,0.438
16978,Кіровоградська,293.28,56.25,69.43,62.84,25,1998,0.443
16979,Кіровоградська,293.71,57.16,66.11,61.63,26,1998,0.443
16980,Кіровоградська,294.0,57.22,64.3,60.76,27,1998,0.440
16981,Кіровоградська,294.72,63.27,55.76,59.51,28,1998,0.442
16982,Кіровоградська,295.49,72.05,45.33,58.69,29,1998,0.447
16983,Кіровоградська,295.79,77.75,41.59,59.67,30,1998,0.449
16984,Кіровоградська,295.17,75.64,49.05,62.34,31,1998,0.439
16985,Кіровоградська,294.56,73.54,55.83,64.68,32,1998,0.429
16986,Кіровоградська,293.59,70.59,65.55,68.07,33,1998,0.417
16987,Кіровоградська,292.44,66.39,73.63,70.01,34,1998,0.401
16988,Кіровоградська,291.75,65.14,69.1,67.12,35,1998,0.384
16989,Кіровоградська,290.38,59.92,66.36,63.14,36,1998,0.357
16990,Кіровоградська,288.77,54.7,65.93,60.32,37,1998,0.328
16991,Кіровоградська,287.08,48.45,67.87,58.16,38,1998,0.298
16992,Кіровоградська,284.86,41.35,76.74,59.05,39,1998,0.266
16993,Кіровоградська,282.82,34.91,84.2,59.56,40,1998,0.236
16994,Кіровоградська,281.08,32.91,82.45,57.68,41,1998,0.213
16995,Кіровоградська,279.02,35.86,81.64,58.75,42,1998,0.196
16996,Кіровоградська,276.87,40.11,75.26,57.69,43,1998,0.179
16997,Кіровоградська,273.97,37.11,70.64,53.88,44,1998,0.150
16998,Кіровоградська,270.39,30.75,69.72,50.24,45,1998,0.119
16999,Кіровоградська,265.63,24.08,76.36,50.22,46,1998,0.090
17000,Кіровоградська,261.86,24.06,77.73,50.89,47,1998,0.072
17001,Кіровоградська,259.9,26.63,73.61,50.12,48,1998,0.063
17002,Кіровоградська,258.11,27.66,71.87,49.77,49,1998,0.056
17003,Кіровоградська,255.85,27.67,72.16,49.91,50,1998,0.050
17004,Кіровоградська,254.85,29.66,67.52,48.59,51,1998,0.047
17005,Кіровоградська,253.61,31.8,67.35,49.58,52,1998,0.044
17006,Кіровоградська,252.53,31.72,69.51,50.62,01,1999,0.043
17007,Кіровоградська,250.61,34.54,77.36,55.95,02,1999,0.044
17008,Кіровоградська,248.38,40.14,85.05,62.6,03,1999,0.048
17009,Кіровоградська,247.09,43.51,87.49,65.5,04,1999,0.051
17010,Кіровоградська,246.8,41.59,88.58,65.08,05,1999,0.052
17011,Кіровоградська,247.35,37.12,90.43,63.78,06,1999,0.053
17012,Кіровоградська,249.1,35.1,90.35,62.72,07,1999,0.055
17013,Кіровоградська,252.48,35.72,88.14,61.93,08,1999,0.060
17014,Кіровоградська,257.51,37.56,81.43,59.49,09,1999,0.068
17015,Кіровоградська,262.93,40.52,70.38,55.45,10,1999,0.080
17016,Кіровоградська,268.9,47.27,55.87,51.57,11,1999,0.103
17017,Кіровоградська,275.6,55.86,42.92,49.39,12,1999,0.132
17018,Кіровоградська,280.54,62.62,35.84,49.23,13,1999,0.164
17019,Кіровоградська,284.29,68.44,30.3,49.37,14,1999,0.199
17020,Кіровоградська,287.07,70.89,27.03,48.96,15,1999,0.234
17021,Кіровоградська,289.35,72.92,26.91,49.92,16,1999,0.273
17022,Кіровоградська,291.28,77.1,26.94,52.02,17,1999,0.318
17023,Кіровоградська,292.89,83.33,26.72,55.03,18,1999,0.368
17024,Кіровоградська,294.29,86.54,26.18,56.36,19,1999,0.410
17025,Кіровоградська,295.66,90.03,24.27,57.15,20,1999,0.447
17026,Кіровоградська,296.92,91.17,19.47,55.32,21,1999,0.473
17027,Кіровоградська,297.57,91.25,18.01,54.63,22,1999,0.489
17028,Кіровоградська,297.85,89.41,17.92,53.67,23,1999,0.494
17029,Кіровоградська,298.03,87.52,15.51,51.52,24,1999,0.495
17030,Кіровоградська,298.13,85.99,12.77,49.38,25,1999,0.493
17031,Кіровоградська,298.14,83.35,12.08,47.71,26,1999,0.487
17032,Кіровоградська,297.81,78.05,16.49,47.27,27,1999,0.475
17033,Кіровоградська,297.52,73.77,18.56,46.16,28,1999,0.460
17034,Кіровоградська,297.02,67.38,24.37,45.88,29,1999,0.440
17035,Кіровоградська,296.16,60.22,36.62,48.42,30,1999,0.420
17036,Кіровоградська,295.22,53.9,48.44,51.17,31,1999,0.404
17037,Кіровоградська,294.17,51.83,60.99,56.41,32,1999,0.395
17038,Кіровоградська,293.62,56.02,65.26,60.64,33,1999,0.395
17039,Кіровоградська,293.15,63.93,64.85,64.39,34,1999,0.398
17040,Кіровоградська,292.27,71.6,63.55,67.58,35,1999,0.395
17041,Кіровоградська,291.6,77.94,54.61,66.28,36,1999,0.390
17042,Кіровоградська,290.93,79.67,46.78,63.22,37,1999,0.376
17043,Кіровоградська,289.81,76.89,43.54,60.22,38,1999,0.354
17044,Кіровоградська,288.1,71.99,45.68,58.84,39,1999,0.325
17045,Кіровоградська,285.36,65.86,58.19,62.03,40,1999,0.294
17046,Кіровоградська,281.99,61.12,72.86,66.99,41,1999,0.263
17047,Кіровоградська,279.64,57.01,75.31,66.16,42,1999,0.233
17048,Кіровоградська,276.92,55.98,75.0,65.49,43,1999,0.206
17049,Кіровоградська,274.33,55.45,67.96,61.7,44,1999,0.179
17050,Кіровоградська,271.96,53.45,59.3,56.37,45,1999,0.153
17051,Кіровоградська,269.31,48.94,55.23,52.09,46,1999,0.125
17052,Кіровоградська,266.43,43.3,54.72,49.01,47,1999,0.096
17053,Кіровоградська,262.9,36.4,59.81,48.1,48,1999,0.074
17054,Кіровоградська,260.75,32.02,60.48,46.25,49,1999,0.059
17055,Кіровоградська,260.56,26.62,52.77,39.69,50,1999,0.048
17056,Кіровоградська,260.51,23.48,44.51,34.0,51,1999,0.040
17057,Кіровоградська,260.68,22.65,39.91,31.28,52,1999,0.036
17058,Кіровоградська,260.29,21.28,40.64,30.96,01,2000,0.033
17059,Кіровоградська,260.4,22.74,42.06,32.4,02,2000,0.033
17060,Кіровоградська,261.4,28.74,39.77,34.26,03,2000,0.036
17061,Кіровоградська,262.45,36.16,37.55,36.86,04,2000,0.043
17062,Кіровоградська,264.25,39.26,35.74,37.5,05,2000,0.049
17063,Кіровоградська,266.71,39.62,32.93,36.27,06,2000,0.056
17064,Кіровоградська,269.0,41.12,30.26,35.69,07,2000,0.063
17065,Кіровоградська,270.85,43.83,30.54,37.18,08,2000,0.073
17066,Кіровоградська,272.35,48.57,33.03,40.8,09,2000,0.086
17067,Кіровоградська,273.95,51.16,34.84,43.0,10,2000,0.099
17068,Кіровоградська,276.18,53.68,32.34,43.01,11,2000,0.115
17069,Кіровоградська,278.4,56.02,34.64,45.33,12,2000,0.133
17070,Кіровоградська,280.98,58.73,35.78,47.26,13,2000,0.157
17071,Кіровоградська,283.58,61.22,35.47,48.35,14,2000,0.185
17072,Кіровоградська,286.25,66.49,33.7,50.09,15,2000,0.225
17073,Кіровоградська,288.43,73.62,34.86,54.24,16,2000,0.275
17074,Кіровоградська,290.15,81.17,37.44,59.31,17,2000,0.328
17075,Кіровоградська,291.46,87.96,40.29,64.13,18,2000,0.382
17076,Кіровоградська,292.61,88.01,41.99,65.0,19,2000,0.416
17077,Кіровоградська,293.69,85.78,42.93,64.35,20,2000,0.438
17078,Кіровоградська,294.88,82.23,39.67,60.95,21,2000,0.454
17079,Кіровоградська,295.96,76.45,34.05,55.25,22,2000,0.460
17080,Кіровоградська,296.43,67.96,32.35,50.15,23,2000,0.456
17081,Кіровоградська,296.56,62.09,31.52,46.8,24,2000,0.453
17082,Кіровоградська,296.05,56.12,37.11,46.61,25,2000,0.444
17083,Кіровоградська,295.48,49.29,44.42,46.86,26,2000,0.432
17084,Кіровоградська,295.08,41.32,50.84,46.08,27,2000,0.416
17085,Кіровоградська,294.82,38.04,54.39,46.22,28,2000,0.403
17086,Кіровоградська,294.3,37.59,61.81,49.7,29,2000,0.392
17087,Кіровоградська,294.26,39.72,61.98,50.85,30,2000,0.386
17088,Кіровоградська,293.96,37.82,64.67,51.24,31,2000,0.377
17089,Кіровоградська,293.45,34.74,69.88,52.31,32,2000,0.367
17090,Кіровоградська,293.43,35.46,67.45,51.46,33,2000,0.362
17091,Кіровоградська,292.75,35.73,69.43,52.58,34,2000,0.353
17092,Кіровоградська,291.28,37.1,73.99,55.55,35,2000,0.337
17093,Кіровоградська,289.73,39.14,72.01,55.58,36,2000,0.319
17094,Кіровоградська,288.2,41.93,70.68,56.31,37,2000,0.304
17095,Кіровоградська,286.8,42.43,70.51,56.47,38,2000,0.287
17096,Кіровоградська,286.01,41.57,66.31,53.94,39,2000,0.267
17097,Кіровоградська,285.48,37.53,56.74,47.14,40,2000,0.241
17098,Кіровоградська,284.25,34.23,46.95,40.59,41,2000,0.215
17099,Кіровоградська,282.54,29.6,43.88,36.74,42,2000,0.185
17100,Кіровоградська,281.18,28.67,35.8,32.23,43,2000,0.159
17101,Кіровоградська,279.2,24.26,28.9,26.58,44,2000,0.128
17102,Кіровоградська,277.46,21.42,22.38,21.9,45,2000,0.102
17103,Кіровоградська,276.13,25.5,16.44,20.97,46,2000,0.089
17104,Кіровоградська,274.36,30.05,15.65,22.85,47,2000,0.076
17105,Кіровоградська,272.81,34.49,15.85,25.17,48,2000,0.068
17106,Кіровоградська,271.33,39.49,16.03,27.76,49,2000,0.065
17107,Кіровоградська,269.78,42.73,15.28,29.01,50,2000,0.063
17108,Кіровоградська,267.6,44.06,16.42,30.24,51,2000,0.058
17109,Кіровоградська,266.05,45.95,19.8,32.87,52,2000,0.056
17110,Кіровоградська,264.75,49.92,24.55,37.23,01,2001,0.058
17111,Кіровоградська,263.07,48.14,32.71,40.42,02,2001,0.056
17112,Кіровоградська,262.05,49.03,37.94,43.49,03,2001,0.055
17113,Кіровоградська,261.93,46.95,39.83,43.39,04,2001,0.054
17114,Кіровоградська,261.27,40.59,45.52,43.06,05,2001,0.051
17115,Кіровоградська,261.15,37.72,50.17,43.95,06,2001,0.054
17116,Кіровоградська,261.66,38.42,52.87,45.64,07,2001,0.060
17117,Кіровоградська,263.9,41.44,52.31,46.88,08,2001,0.069
17118,Кіровоградська,267.55,47.33,48.47,47.9,09,2001,0.085
17119,Кіровоградська,271.93,56.5,40.76,48.63,10,2001,0.109
17120,Кіровоградська,276.06,64.99,31.43,48.21,11,2001,0.136
17121,Кіровоградська,279.34,71.48,29.73,50.6,12,2001,0.162
17122,Кіровоградська,282.4,75.0,28.39,51.7,13,2001,0.189
17123,Кіровоградська,284.97,77.18,26.58,51.88,14,2001,0.217
17124,Кіровоградська,286.68,74.34,29.65,52.0,15,2001,0.242
17125,Кіровоградська,288.65,71.36,32.5,51.93,16,2001,0.270
17126,Кіровоградська,290.55,73.43,33.53,53.48,17,2001,0.309
17127,Кіровоградська,291.47,75.25,40.06,57.66,18,2001,0.348
17128,Кіровоградська,292.02,73.76,47.62,60.69,19,2001,0.379
17129,Кіровоградська,292.45,70.7,54.99,62.85,20,2001,0.402
17130,Кіровоградська,292.28,64.23,65.5,64.87,21,2001,0.415
17131,Кіровоградська,291.88,58.57,74.43,66.5,22,2001,0.425
17132,Кіровоградська,291.37,51.52,82.9,67.21,23,2001,0.427
17133,Кіровоградська,291.5,48.79,85.91,67.35,24,2001,0.430
17134,Кіровоградська,292.26,53.74,81.35,67.54,25,2001,0.439
17135,Кіровоградська,293.14,59.51,73.07,66.29,26,2001,0.448
17136,Кіровоградська,294.08,64.3,63.44,63.87,27,2001,0.452
17137,Кіровоградська,294.48,66.14,58.96,62.55,28,2001,0.447
17138,Кіровоградська,294.59,65.91,57.59,61.75,29,2001,0.438
17139,Кіровоградська,294.95,68.21,52.74,60.48,30,2001,0.433
17140,Кіровоградська,294.83,66.31,53.46,59.89,31,2001,0.424
17141,Кіровоградська,294.21,57.89,60.46,59.18,32,2001,0.404
17142,Кіровоградська,293.78,53.68,63.08,58.38,33,2001,0.391
17143,Кіровоградська,292.92,49.05,67.55,58.3,34,2001,0.374
17144,Кіровоградська,291.34,46.72,74.02,60.37,35,2001,0.354
17145,Кіровоградська,289.52,47.5,74.9,61.2,36,2001,0.334
17146,Кіровоградська,288.06,50.13,72.4,61.26,37,2001,0.319
17147,Кіровоградська,287.18,54.99,67.19,61.09,38,2001,0.311
17148,Кіровоградська,286.14,61.61,64.81,63.21,39,2001,0.305
17149,Кіровоградська,284.9,67.11,62.86,64.99,40,2001,0.296
17150,Кіровоградська,283.25,74.49,58.55,66.52,41,2001,0.287
17151,Кіровоградська,281.27,78.62,57.81,68.21,42,2001,0.272
17152,Кіровоградська,278.92,82.18,56.73,69.45,43,2001,0.251
17153,Кіровоградська,275.78,82.83,56.42,69.63,44,2001,0.225
17154,Кіровоградська,272.3,78.49,57.17,67.83,45,2001,0.192
17155,Кіровоградська,268.92,73.46,57.6,65.53,46,2001,0.161
17156,Кіровоградська,265.35,66.99,60.46,63.73,47,2001,0.128
17157,Кіровоградська,260.66,50.88,70.38,60.63,48,2001,0.092
17158,Кіровоградська,256.34,41.07,79.75,60.41,49,2001,0.070
17159,Кіровоградська,253.19,33.62,83.21,58.41,50,2001,0.056
17160,Кіровоградська,250.26,30.99,85.14,58.07,51,2001,0.048
17161,Кіровоградська,248.55,30.96,85.67,58.31,52,2001,0.044
17162,Кіровоградська,248.11,29.89,84.97,57.43,01,2002,0.041
17163,Кіровоградська,250.16,29.51,78.96,54.23,02,2002,0.040
17164,Кіровоградська,254.63,38.84,63.57,51.21,03,2002,0.046
17165,Кіровоградська,260.14,54.58,44.6,49.59,04,2002,0.062
17166,Кіровоградська,265.34,66.84,31.13,48.98,05,2002,0.081
17167,Кіровоградська,269.29,71.97,23.9,47.93,06,2002,0.099
17168,Кіровоградська,272.63,77.92,17.84,47.88,07,2002,0.117
17169,Кіровоградська,275.05,80.15,15.92,48.04,08,2002,0.130
17170,Кіровоградська,277.48,84.15,14.74,49.45,09,2002,0.147
17171,Кіровоградська,279.92,84.17,13.56,48.87,10,2002,0.158
17172,Кіровоградська,282.28,85.8,9.82,47.81,11,2002,0.176
17173,Кіровоградська,284.05,85.43,13.24,49.34,12,2002,0.190
17174,Кіровоградська,285.03,81.02,18.66,49.84,13,2002,0.201
17175,Кіровоградська,285.83,75.14,23.2,49.17,14,2002,0.214
17176,Кіровоградська,287.23,69.46,26.73,48.1,15,2002,0.232
17177,Кіровоградська,288.96,67.5,30.42,48.96,16,2002,0.262
17178,Кіровоградська,290.83,71.47,31.18,51.32,17,2002,0.305
17179,Кіровоградська,292.28,78.18,32.41,55.29,18,2002,0.356
17180,Кіровоградська,293.16,79.21,36.7,57.95,19,2002,0.393
17181,Кіровоградська,293.39,77.84,45.75,61.79,20,2002,0.419
17182,Кіровоградська,293.36,73.64,54.56,64.1,21,2002,0.435
17183,Кіровоградська,293.79,70.57,55.43,63.0,22,2002,0.448
17184,Кіровоградська,294.18,70.3,54.98,62.64,23,2002,0.460
17185,Кіровоградська,294.84,72.4,50.31,61.36,24,2002,0.470
17186,Кіровоградська,295.58,74.0,42.66,58.33,25,2002,0.473
17187,Кіровоградська,296.05,71.19,37.52,54.36,26,2002,0.467
17188,Кіровоградська,296.42,65.26,33.89,49.57,27,2002,0.455
17189,Кіровоградська,296.67,58.95,29.79,44.37,28,2002,0.437
17190,Кіровоградська,296.65,53.18,29.37,41.27,29,2002,0.419
17191,Кіровоградська,296.23,50.52,35.51,43.02,30,2002,0.405
17192,Кіровоградська,295.91,49.81,39.11,44.46,31,2002,0.397
17193,Кіровоградська,295.77,49.93,39.83,44.88,32,2002,0.392
17194,Кіровоградська,295.36,46.3,42.08,44.19,33,2002,0.380
17195,Кіровоградська,294.49,40.12,47.59,43.86,34,2002,0.361
17196,Кіровоградська,293.0,34.34,55.14,44.74,35,2002,0.334
17197,Кіровоградська,291.38,30.59,57.18,43.89,36,2002,0.304
17198,Кіровоградська,288.34,25.86,70.22,48.04,37,2002,0.273
17199,Кіровоградська,285.37,19.74,82.92,51.33,38,2002,0.242
17200,Кіровоградська,283.75,17.83,86.6,52.22,39,2002,0.220
17201,Кіровоградська,282.73,19.14,84.25,51.69,40,2002,0.206
17202,Кіровоградська,280.85,18.87,84.03,51.45,41,2002,0.188
17203,Кіровоградська,278.56,18.01,84.92,51.46,42,2002,0.165
17204,Кіровоградська,276.24,17.13,79.04,48.09,43,2002,0.140
17205,Кіровоградська,274.42,19.61,65.29,42.45,44,2002,0.123
17206,Кіровоградська,272.64,24.79,53.6,39.19,45,2002,0.110
17207,Кіровоградська,269.97,28.98,50.99,39.98,46,2002,0.098
17208,Кіровоградська,267.49,35.56,49.77,42.67,47,2002,0.088
17209,Кіровоградська,265.28,41.71,49.51,45.61,48,2002,0.081
17210,Кіровоградська,263.44,46.9,49.17,48.04,49,2002,0.076
17211,Кіровоградська,260.9,46.82,51.38,49.1,50,2002,0.069
17212,Кіровоградська,259.1,47.12,50.51,48.81,51,2002,0.063
17213,Кіровоградська,258.84,46.83,47.49,47.16,52,2002,0.059
17214,Кіровоградська,258.91,45.41,46.21,45.81,01,2003,0.056
17215,Кіровоградська,258.62,40.62,49.11,44.86,02,2003,0.051
17216,Кіровоградська,258.76,38.87,49.89,44.38,03,2003,0.047
17217,Кіровоградська,258.61,35.26,51.12,43.19,04,2003,0.043
17218,Кіровоградська,258.63,29.08,53.99,41.54,05,2003,0.039
17219,Кіровоградська,258.86,23.93,57.49,40.71,06,2003,0.037
17220,Кіровоградська,259.61,21.57,59.72,40.64,07,2003,0.036
17221,Кіровоградська,260.67,20.06,63.67,41.87,08,2003,0.036
17222,Кіровоградська,262.63,20.78,65.94,43.36,09,2003,0.040
17223,Кіровоградська,265.28,23.45,64.06,43.75,10,2003,0.050
17224,Кіровоградська,268.43,28.98,59.01,44.0,11,2003,0.069
17225,Кіровоградська,272.4,36.34,55.53,45.94,12,2003,0.095
17226,Кіровоградська,276.55,41.06,52.68,46.87,13,2003,0.122
17227,Кіровоградська,280.43,44.21,50.78,47.49,14,2003,0.151
17228,Кіровоградська,284.52,45.87,44.58,45.23,15,2003,0.182
17229,Кіровоградська,288.85,47.51,31.57,39.54,16,2003,0.216
17230,Кіровоградська,292.18,51.45,19.87,35.66,17,2003,0.258
17231,Кіровоградська,294.97,56.74,10.34,33.54,18,2003,0.304
17232,Кіровоградська,297.2,58.92,5.53,32.23,19,2003,0.344
17233,Кіровоградська,298.5,59.16,4.82,31.99,20,2003,0.377
17234,Кіровоградська,298.95,57.55,6.13,31.84,21,2003,0.402
17235,Кіровоградська,299.12,55.6,8.24,31.92,22,2003,0.420
17236,Кіровоградська,298.99,52.32,11.11,31.72,23,2003,0.429
17237,Кіровоградська,298.13,46.21,17.63,31.92,24,2003,0.427
17238,Кіровоградська,296.96,39.23,28.12,33.67,25,2003,0.417
17239,Кіровоградська,295.86,32.37,40.1,36.23,26,2003,0.403
17240,Кіровоградська,295.18,30.28,48.91,39.6,27,2003,0.396
17241,Кіровоградська,294.96,35.17,51.64,43.4,28,2003,0.398
17242,Кіровоградська,294.87,44.58,53.29,48.94,29,2003,0.404
17243,Кіровоградська,294.86,53.59,53.45,53.52,30,2003,0.409
17244,Кіровоградська,294.95,59.81,51.53,55.67,31,2003,0.413
17245,Кіровоградська,294.72,62.26,53.44,57.85,32,2003,0.411
17246,Кіровоградська,294.35,61.86,55.61,58.74,33,2003,0.404
17247,Кіровоградська,293.52,61.09,60.19,60.64,34,2003,0.393
17248,Кіровоградська,292.89,64.65,56.76,60.7,35,2003,0.383
17249,Кіровоградська,292.17,67.82,49.17,58.5,36,2003,0.371
17250,Кіровоградська,290.87,67.27,47.36,57.32,37,2003,0.352
17251,Кіровоградська,289.44,64.58,46.88,55.73,38,2003,0.330
17252,Кіровоградська,287.41,59.38,52.13,55.76,39,2003,0.301
17253,Кіровоградська,284.79,53.66,63.62,58.64,40,2003,0.272
17254,Кіровоградська,282.34,51.21,68.04,59.62,41,2003,0.246
17255,Кіровоградська,279.88,50.55,71.87,61.21,42,2003,0.223
17256,Кіровоградська,278.11,52.07,63.9,57.98,43,2003,0.200
17257,Кіровоградська,276.77,54.89,48.31,51.6,44,2003,0.180
17258,Кіровоградська,275.54,54.68,35.22,44.95,45,2003,0.156
17259,Кіровоградська,273.8,54.98,29.7,42.34,46,2003,0.135
17260,Кіровоградська,271.79,59.61,28.37,43.99,47,2003,0.119
17261,Кіровоградська,269.69,64.88,29.8,47.34,48,2003,0.109
17262,Кіровоградська,267.25,70.73,33.27,52.0,49,2003,0.103
17263,Кіровоградська,263.98,73.07,38.89,55.98,50,2003,0.097
17264,Кіровоградська,260.03,75.68,46.63,61.15,51,2003,0.091
17265,Кіровоградська,254.2,67.68,65.13,66.4,52,2003,0.078
17266,Кіровоградська,247.47,57.31,86.95,72.13,01,2004,0.066
17267,Кіровоградська,247.46,44.07,86.84,65.46,05,2004,0.055
17268,Кіровоградська,251.35,39.25,79.89,59.57,06,2004,0.055
17269,Кіровоградська,254.06,36.05,76.72,56.39,07,2004,0.056
17270,Кіровоградська,255.69,33.59,78.43,56.01,08,2004,0.057
17271,Кіровоградська,256.26,30.74,82.27,56.51,09,2004,0.056
17272,Кіровоградська,257.42,27.77,83.37,55.57,10,2004,0.058
17273,Кіровоградська,297.82,55.0,19.1,37.05,25,2004,0.443
17274,Кіровоградська,298.05,48.37,17.26,32.82,26,2004,0.431
17275,Кіровоградська,297.14,38.14,26.14,32.14,27,2004,0.411
17276,Кіровоградська,296.45,31.71,33.28,32.5,28,2004,0.392
17277,Кіровоградська,295.41,32.95,46.2,39.58,30,2004,0.373
17278,Кіровоградська,295.15,37.35,49.07,43.21,31,2004,0.376
17279,Кіровоградська,294.95,45.25,50.83,48.04,32,2004,0.384
17280,Кіровоградська,294.52,53.96,53.55,53.75,33,2004,0.392
17281,Кіровоградська,294.05,67.68,53.63,60.65,34,2004,0.404
17282,Кіровоградська,293.48,77.33,50.03,63.68,35,2004,0.405
17283,Кіровоградська,292.85,82.02,42.67,62.34,36,2004,0.398
17284,Кіровоградська,291.83,82.09,39.11,60.6,37,2004,0.381
17285,Кіровоградська,290.34,81.36,38.99,60.18,38,2004,0.363
17286,Кіровоградська,288.86,81.41,38.17,59.79,39,2004,0.344
17287,Кіровоградська,287.22,79.15,37.43,58.29,40,2004,0.319
17288,Кіровоградська,285.05,76.03,37.5,56.76,41,2004,0.291
17289,Кіровоградська,282.78,74.86,40.99,57.93,42,2004,0.265
17290,Кіровоградська,280.74,74.71,39.7,57.2,43,2004,0.239
17291,Кіровоградська,277.85,71.06,39.71,55.38,44,2004,0.206
17292,Кіровоградська,273.58,59.9,48.26,54.08,45,2004,0.164
17293,Кіровоградська,268.71,51.12,57.79,54.45,46,2004,0.129
17294,Кіровоградська,265.68,53.21,57.62,55.42,47,2004,0.110
17295,Кіровоградська,263.59,54.48,56.35,55.42,48,2004,0.095
17296,Кіровоградська,261.38,55.29,57.84,56.56,49,2004,0.084
17297,Кіровоградська,260.12,54.54,54.62,54.58,50,2004,0.076
17298,Кіровоградська,260.74,61.68,43.58,52.63,51,2004,0.076
17299,Кіровоградська,260.67,65.94,39.97,52.95,52,2004,0.076
17300,Кіровоградська,258.94,62.22,45.68,53.95,01,2005,0.071
17301,Кіровоградська,257.06,57.68,54.4,56.04,02,2005,0.066
17302,Кіровоградська,256.1,53.61,58.94,56.28,03,2005,0.061
17303,Кіровоградська,253.99,47.43,66.26,56.85,04,2005,0.055
17304,Кіровоградська,251.07,36.17,76.61,56.39,05,2005,0.046
17305,Кіровоградська,248.07,26.83,87.05,56.94,06,2005,0.040
17306,Кіровоградська,247.81,22.93,90.28,56.61,07,2005,0.038
17307,Кіровоградська,248.6,22.75,93.13,57.94,08,2005,0.040
17308,Кіровоградська,249.96,24.14,95.11,59.63,09,2005,0.045
17309,Кіровоградська,253.0,24.34,93.93,59.14,10,2005,0.051
17310,Кіровоградська,258.87,26.21,87.92,57.06,11,2005,0.063
17311,Кіровоградська,267.02,33.28,74.19,53.73,12,2005,0.089
17312,Кіровоградська,273.87,40.73,63.36,52.05,13,2005,0.121
17313,Кіровоградська,279.19,44.33,57.14,50.73,14,2005,0.151
17314,Кіровоградська,283.53,44.75,51.04,47.9,15,2005,0.179
17315,Кіровоградська,286.37,44.99,50.48,47.74,16,2005,0.211
17316,Кіровоградська,287.46,47.59,60.16,53.87,17,2005,0.249
17317,Кіровоградська,289.01,53.81,62.34,58.07,18,2005,0.297
17318,Кіровоградська,290.91,60.76,57.58,59.17,19,2005,0.348
17319,Кіровоградська,292.7,66.78,52.32,59.55,20,2005,0.394
17320,Кіровоградська,294.12,71.23,47.08,59.16,21,2005,0.430
17321,Кіровоградська,295.19,75.48,41.7,58.59,22,2005,0.458
17322,Кіровоградська,295.87,80.8,38.79,59.8,24,2005,0.485
17323,Кіровоградська,296.07,82.07,36.68,59.37,25,2005,0.487
17324,Кіровоградська,295.98,79.38,38.24,58.81,26,2005,0.481
17325,Кіровоградська,296.18,75.46,36.82,56.14,27,2005,0.471
17326,Кіровоградська,296.19,71.53,35.99,53.76,28,2005,0.457
17327,Кіровоградська,296.16,66.6,35.8,51.2,29,2005,0.440
17328,Кіровоградська,296.07,63.51,37.4,50.46,30,2005,0.427
17329,Кіровоградська,295.75,63.62,41.21,52.41,31,2005,0.421
17330,Кіровоградська,295.44,64.89,44.12,54.5,32,2005,0.417
17331,Кіровоградська,295.22,66.5,44.03,55.26,33,2005,0.412
17332,Кіровоградська,294.93,70.78,42.04,56.41,34,2005,0.410
17333,Кіровоградська,294.59,77.13,36.94,57.03,35,2005,0.406
